"logFC" "logCPM" "F" "PValue" "FDR"
"LOC102724642" 0.160530581989014 1.01576660745522 0.140795355354804 0.715262536585378 0.804588736295248
"IRGQ" -0.134621926631543 5.44548867988626 0.140651479628145 0.715400769251049 0.804588736295248
"C1orf94" -0.316677707078991 -1.83857487044418 0.194297691938161 0.715423236057804 0.804588736295248
"MIR3615" -0.328913449184141 -2.08867705670832 0.234577085932899 0.715423236155183 0.804588736295248
"MIR3615.1" -0.328913449184141 -2.08867705670832 0.234577085932899 0.715423236155183 0.804588736295248
"PDP1" 0.213939341949014 4.92890139638869 0.140622316563922 0.71542879841898 0.804588736295248
"PCDHGB8P" 0.283732373934468 -1.35060106471266 0.140545802363587 0.715502353577621 0.804610940760192
"CABP1" -0.46845712277461 5.94906362608757 0.140527254648591 0.715520187469128 0.804610940760192
"GLYR1" 0.0934788431086066 6.55221270382588 0.1404885313 0.715557424890903 0.804612531688339
"bA395L14.12" -0.243354251737963 1.65872363197579 0.140411764468372 0.715631263442894 0.804655276741632
"NIPBL-AS1" 0.147124850614703 3.75350057062426 0.14017872996225 0.715855551376669 0.804830268536849
"ADM2" -0.369259126321678 -0.972238703184854 0.140175606050743 0.715858559495533 0.804830268536849
"RNF213" -0.169494531425918 6.99527601112679 0.13999113349391 0.716036262796502 0.804989764186006
"CIRBP-AS1" 0.257234301298548 0.492580356586457 0.139946828013377 0.71607896256034 0.80499747637977
"HLX-AS1" -0.288098968548086 0.55579725585574 0.139886414507239 0.7161371991099 0.805022652980705
"GPAT2P1" 0.283548514020301 -0.0517753411219632 0.139835101025842 0.716186674923157 0.80503797945396
"KCNAB1" 0.100016657018684 5.79270264643666 0.139621357192017 0.716392876579445 0.805229465087871
"CORIN" -0.348575056025799 -0.701541721056019 0.139480618182026 0.716528748705933 0.805330384198283
"PLVAP" -0.287515927271469 5.91619625760827 0.139454087210019 0.716554371052165 0.805330384198283
"HSFX1" -0.263355589782249 -1.30948492794339 0.139359304214043 0.716645930868886 0.805392987753729
"C8orf31" -0.303537528431795 0.0724792975054509 0.13921792686288 0.71678256718254 0.805506241131087
"FAM192BP" -0.134432727528378 2.35248229618162 0.139027504325909 0.71696673023347 0.805672890122772
"RCBTB2" -0.233600331663446 3.77093584916196 0.138954119500025 0.717037741528003 0.805676425827053
"CTDSPL2" -0.11484579367989 3.98147959373792 0.138950115462129 0.717041616681483 0.805676425827053
"SON" 0.108424069106975 7.78143783155884 0.138806744165163 0.717180415411809 0.805792071960614
"ARRDC1" 0.13700831645916 4.85585617819911 0.138695167655619 0.717288490466362 0.805873188493646
"KPNA2" -0.174967619547073 4.46479055495172 0.138642183918651 0.71733982899889 0.805890556652032
"LINC00271" -0.279509706164149 -1.08901188880639 0.138559178265403 0.717420279925443 0.805940627558537
"TIPARP" -0.232310056755082 5.24913509719583 0.138504156845401 0.717473623187471 0.805960242581335
"NCAPD3" 0.124267026452083 3.40504737334646 0.138457213154177 0.717519144727211 0.805971069699834
"ELF2" -0.109496067324389 5.17985528683182 0.137698479282947 0.718256127066225 0.806758557285317
"FAM8A1" 0.0906686744838182 5.40004871169528 0.137253111629831 0.71868981428638 0.807205316465966
"LOC102724851" -0.308553017837468 0.31596290581459 0.137155135228254 0.71878532955428 0.807265051505093
"DDX56" 0.0994162478799859 5.78357123856809 0.137124831022267 0.718814880463998 0.807265051505093
"PEAR1" 0.160828691552084 4.67629761018881 0.136975505563001 0.71896054882394 0.807388274942979
"LOC112268452" -0.220515258979745 0.649314119762971 0.136932930313713 0.719002098077827 0.807394566789625
"ZNF264" 0.106115075129924 4.077078749055 0.136771890809458 0.719159323919509 0.807530749115437
"SLC25A16" 0.140846685963003 3.08331756558204 0.136723899562165 0.719206199216695 0.807543013427624
"CATSPER2P1" 0.177465246603526 -0.193684180490458 0.136640377418428 0.719287801734841 0.807558326287093
"GTF2H4" 0.144941310909884 4.02347337373742 0.136625449557873 0.719302389518097 0.807558326287093
"C22orf31" 0.417479569631631 -1.00576800646424 0.136557210708969 0.719369085445859 0.807558326287093
"LRPAP1" -0.116857014275359 6.38773238152288 0.136526976074555 0.719398642573553 0.807558326287093
"LOC777650" -0.231854305461317 -0.916354595688756 0.1365111092994 0.719414155304594 0.807558326287093
"SNRK" 0.113037264738798 5.55160534726686 0.136489218015857 0.719435559815 0.807558326287093
"REEP4" -0.221646293051825 3.06735660451925 0.136387926343964 0.719534624834006 0.807629164379422
"DSG3" 0.393905118591357 -1.40010793216397 0.136320648712445 0.719600446869619 0.807662684246378
"PLEKHG1" 0.157980334579778 4.5241151129938 0.136213252246423 0.719705558388055 0.807740296155204
"PGAP2" 0.220364106251598 3.42179186560468 0.136096423570199 0.719819955460025 0.807826529360783
"FERMT3" 0.249927026057778 3.80544619852157 0.136061335108046 0.719854324614045 0.807826529360783
"NCOA2" 0.113970878835298 4.99331448247242 0.135791150266089 0.720119141210092 0.8080833348681
"RNF38" -0.133017216482144 5.38573587870669 0.135728029429352 0.720181051459695 0.808112434272679
"PIGA" -0.221057875175684 3.15288115497066 0.135608535334063 0.720298299032399 0.808203621469014
"HMGN3" -0.136047643997882 6.10372572154523 0.13528205039619 0.720618948381694 0.8085230131176
"F13A1" 0.379003585168479 4.72591551594832 0.135054626419876 0.720842569654554 0.808733514336211
"GPR89A" 0.125203839509255 4.05176777086984 0.134919053257795 0.720975978640964 0.808815526942789
"FOXP3" -0.197424614554876 -0.453984673128572 0.134907156756574 0.720987688902922 0.808815526942789
"PIGZ" 0.224030094951173 3.68933963886601 0.134811028824403 0.721082333676782 0.808881301339169
"RPS26P8" 0.228637875758084 0.772649633597273 0.134707615832739 0.721184194304386 0.80895516321768
"FBXW2" -0.0924554251129066 5.76112651091001 0.134570800484425 0.721319024758821 0.809065998257572
"CNOT8" -0.123908087269755 5.29716389225181 0.134181260408934 0.721703344144264 0.809456647000115
"LOC112268276" -0.330231984535492 -0.580982271292362 0.134085312751094 0.721798103959211 0.809515747486278
"LOC102724273" 0.264738610024965 -1.09376781796228 0.134054929218366 0.721828119436141 0.809515747486278
"KLHDC4" 0.133483663816189 4.45171942618594 0.13397371219843 0.721908371752126 0.809534371029896
"MTERF1" -0.162801921379622 2.25238640838369 0.133961308629694 0.721920630442169 0.809534371029896
"CHKB" 0.145479182206173 5.41972963994181 0.133928710420205 0.721952850990599 0.809534371029896
"PTGES3" 0.147928569732649 7.36566644192079 0.133850392717184 0.722030279717072 0.809553965128794
"SLC26A8" 0.400424992288883 0.459925114212423 0.133838124981471 0.722042410552741 0.809553965128794
"SLC16A8" -0.212054492265911 0.21997068593781 0.133701760683307 0.722177296005365 0.809646592593009
"LINC01311" 0.221726244134706 0.0490258879034915 0.13368172738903 0.722197118676859 0.809646592593009
"IRF2BP1" 0.185061971908721 4.8937356945247 0.133483408193684 0.722393444630428 0.809826270704934
"DPY19L1P1" 0.1760716940631 2.00415023012668 0.133341503938484 0.722534025149313 0.809927913132157
"EIF4EP2" 0.118759094004893 4.58186831851267 0.133294452986421 0.722580656093514 0.809927913132157
"CYP3A43" 0.30661630155845 -1.64076448079841 0.133282714625555 0.722592291138208 0.809927913132157
"CLEC2L" -0.452513296387469 2.71809409097079 0.13324112628766 0.722633518152935 0.809933705151351
"ARHGAP29" 0.169477047195397 5.31496135737241 0.133196799687679 0.722677467747608 0.809942547930693
"NUTM2D" 0.21967629769437 1.25968996437952 0.133115706134552 0.722757893253451 0.809992268254953
"SNRPA" -0.143111503188141 5.26031785843614 0.132329150317482 0.723539428124597 0.810827675253533
"RPS12" 0.109092927018625 8.14891191654691 0.132206795235445 0.723661240716809 0.81088073708012
"MAK16" 0.152759933194089 4.14510284063075 0.13220277698963 0.723665242239711 0.81088073708012
"CLEC12A" -0.369803777715765 -1.33706755661431 0.132147118561662 0.72372067618502 0.81088073708012
"PSMB10" -0.122590311452455 4.63401171496138 0.132136569150221 0.72373118455301 0.81088073708012
"NPIPB13" -0.199414510642881 5.58772519448125 0.131982702127057 0.723884507484965 0.811012067169783
"LOC101926907" 0.233204059963344 0.157330317970928 0.131928011331047 0.723939029499345 0.811025017795063
"NEURL1B" -0.187090650211021 5.63416532072131 0.131898672508095 0.723968283103647 0.811025017795063
"CARF" 0.158508012590757 3.50137760952681 0.131834834360324 0.724031948677418 0.811042729508994
"ZNF57" -0.192685343215604 1.61325839760495 0.13179356542278 0.724073115429645 0.811042729508994
"LOC105370524" 0.202716672384823 0.151414335675982 0.131774215065651 0.724092420410661 0.811042729508994
"LSM6" -0.134810748974552 3.32506773635774 0.131700775701811 0.724165702306463 0.811084364191955
"STYK1" -0.412957474353766 0.0313119727446538 0.13154445463199 0.724321765983212 0.811218707840884
"CAAP1" -0.126617776260626 3.34534871765754 0.131455781141139 0.724410340574078 0.811277456104625
"IGHA2" -0.3803464204167 -0.0118871521501865 0.130964985446767 0.724901207226876 0.811786708656472
"CHD6" -0.109160882337314 5.29354941932512 0.13079622547892 0.725070234268406 0.811935513605677
"STXBP5-AS1" -0.255037242758539 1.52585707090632 0.130740477258189 0.725126098074029 0.811957589552857
"COG6" -0.115918436468558 3.82302912013855 0.130681298030312 0.725185414883611 0.811983529596251
"KLHL26" 0.149458602576617 4.12416671472755 0.130396274520637 0.725471316025334 0.812263158827827
"RPL21P51" -0.122141047031541 3.40440117214316 0.130320976925614 0.725546905024469 0.812270294754796
"COG3" -0.116292117672073 4.83563446505609 0.130317877841438 0.72555001663619 0.812270294754796
"XYLB" -0.175280732902943 1.40216032150862 0.130276527282615 0.725591538389469 0.812276293050532
"MYB" -0.305206504446159 -1.01152335981912 0.129775501421868 0.726095237270979 0.812799657330847
"LOC112268213" -0.363846934179969 1.16610304121446 0.129465511752663 0.726407436446471 0.813108613078052
"SMAD5" -0.134737716136632 5.64513819403246 0.129228952360979 0.726645968845308 0.813335082784396
"N4BP2" -0.18570002794283 2.48498786177903 0.129031119772997 0.726845642660519 0.813518037661845
"ATP6AP1" -0.0981498845108202 6.36252652583404 0.128687711459371 0.72719266185133 0.81385368492636
"TFPT" 0.162492769205334 4.21846204834599 0.128662659222368 0.727217998151109 0.81385368492636
"LOC107984839" 0.165898809440667 1.90342696245935 0.128510046096918 0.727372402483592 0.813985926569875
"ANXA2P1" 0.320254374374794 0.446635846513965 0.128336882222082 0.727547725338697 0.81414126372234
"RPL19P6" -0.188161887638735 -0.308945673459065 0.128301362571043 0.727583704496618 0.81414126372234
"SLC32A1" -0.703467366790107 1.25187592192121 0.128167055336824 0.727719800533749 0.814216833624566
"C19orf24" 0.184295451260647 3.6857371010399 0.128163168365223 0.727723740484091 0.814216833624566
"CBX7" 0.186124121353821 7.29976268876782 0.128094455751727 0.72779340087672 0.814254212845787
"CSNK1A1L" 0.193721535298635 -0.7004979691632 0.128014365290777 0.727874622919847 0.814281450700425
"TBXAS1" -0.187387824946612 2.27461323944611 0.127995534842932 0.727893723620823 0.814281450700425
"DIS3L2" -0.125434611735079 4.0596902893944 0.127963220090368 0.727926505881921 0.814281450700425
"GGH" -0.193533272256473 1.8243223124651 0.12790688529485 0.727983666966645 0.814304837835548
"LOC101926887" -0.253593679584799 0.913598459373618 0.127865476299095 0.728025692469829 0.814311293190819
"PELI3" 0.202728168914339 4.66907404402906 0.127754400871966 0.728138459901931 0.814396870224941
"LOC441904" -0.209236642645002 -1.06331038322994 0.127574283216254 0.72832143998771 0.814560965172731
"SEPT7P6" -0.163766007232962 2.10660890891367 0.12746598790926 0.728431527123008 0.814643523735803
"SAMD11" -0.140504385534366 4.11176830728358 0.127391533929503 0.728507243885272 0.814650788268051
"LINC01088" 0.353360037435442 1.19253363635999 0.127388271716549 0.72851056200312 0.814650788268051
"RPS10P13" 0.134205716917344 2.88998919144959 0.127239445745283 0.728661989879134 0.814739577192755
"GMPR2" 0.102641260244002 5.16923389912385 0.127238935189613 0.728662509534218 0.814739577192755
"LINC00963" -0.184722867817017 3.74589413050721 0.127135924075684 0.728767380851563 0.814816274643185
"SPDYE16" 0.219742336554454 -1.44681681175399 0.126708320046852 0.729203224334349 0.815262997599493
"FAM81B" 0.569742943805092 0.247062477020871 0.126586449286057 0.729327596570808 0.815361462673681
"GRIA2" 0.418164507616336 5.14831325079241 0.126451504163893 0.729465391000422 0.815474922718519
"RAB28P5" 0.214808282461102 1.55579826718254 0.126102147182888 0.729822513392476 0.815833547668761
"PDGFRB" -0.141374562392324 7.08315612129097 0.126041686146917 0.729884375410476 0.815862095953752
"NIPAL2" -0.24663238432434 3.79617610054616 0.12597608325153 0.729951517516465 0.815896543166823
"TMEM131L" 0.180220136872485 4.5072908458447 0.125936128942846 0.729992418992642 0.815901658190373
"LOC101929089" 0.165813771041483 0.778347713803438 0.125750831538781 0.730182205586084 0.816016217675696
"ZNF830" 0.120373595173426 3.2685178379951 0.125736386122144 0.730197007646727 0.816016217675696
"C10orf88" 0.120087126737437 3.03921598630598 0.125729653154529 0.730203907175273 0.816016217675696
"AK9" 0.181990265200084 2.92473225398209 0.125662462912442 0.730272771082077 0.816052572700226
"C19orf25" 0.099866031741774 4.23583252690663 0.125238155402655 0.730708131790359 0.816498450233483
"METTL14" -0.15529628177143 3.62186434436493 0.12492563807847 0.731029326234521 0.816816719557933
"MTX3" -0.099335877381376 4.54418778532194 0.124792604120355 0.73116619236132 0.816929007940487
"OSTCP7" 0.191916296936119 -0.212231400700716 0.12472899204543 0.731231666117789 0.816961522715462
"SMARCC2" 0.116541525981437 7.15144036282718 0.124589297077826 0.731375515976655 0.817081594844648
"VAMP7" 0.116285134399749 4.81839623226609 0.124270740352694 0.731703890188964 0.817368785261558
"SRGAP3" 0.287713389182045 4.5869853980467 0.124248047378256 0.731727300748245 0.817368785261558
"RAB9A" 0.147525977725221 3.95166253161628 0.124234038434645 0.731741753886266 0.817368785261558
"RFX8" -0.306728832744776 -0.676939375845166 0.12419302470945 0.731784073389129 0.81737254336733
"FAM166A" 0.164347374691153 3.20179105991197 0.124127416199196 0.73185178720775 0.81737254336733
"IRF2BP2" -0.162256053804252 6.97458522055913 0.124124991082604 0.731854290532941 0.81737254336733
"CACNG3" -0.989660694155866 4.15442545792582 0.123891333396001 0.732095613804501 0.817601411180534
"CSNK1D" 0.138008727389565 7.67159085453877 0.12368690226788 0.732306963532483 0.817796783567996
"RPL10A" -0.096942658307677 8.16887286028302 0.12363583725972 0.732359787663861 0.817815113389579
"WASHC1" 0.134189002198158 5.10303529021804 0.123476089096796 0.732525118886879 0.817959070112761
"FOXC1" 0.156841746421453 2.65594083838162 0.123110316836555 0.732904131901127 0.818341604028197
"NTAN1P2" -0.197578976739897 -1.26938373924808 0.122992808430182 0.733026029501179 0.818437025830193
"ARRDC3-AS1" 0.274421414003881 -1.12087604935074 0.122888668267001 0.733134114708626 0.8185170171225
"C2orf15" 0.263672489759946 -1.05615822757187 0.122818756809793 0.733206703680017 0.818531054845973
"GRIN2D" -0.275073971899248 1.47650163264568 0.122806364782213 0.733219572748363 0.818531054845973
"EEF1AKMT2" 0.126682538357276 3.48742278325695 0.122762009257122 0.733265641805875 0.818541801133231
"SEC61A1" 0.203613156268003 7.27273718018205 0.122715196050449 0.73331427372131 0.81855540711929
"PRX" -0.163139179596598 3.2664706820175 0.122679789384206 0.733351062930949 0.818555793097055
"GPR75" 0.277156713468752 1.16031975893628 0.12262499842987 0.733408005197706 0.818578672467983
"LOC105372579" -0.240107755552878 0.537462421169727 0.122434981251578 0.733605594971578 0.818758522666167
"ZNF706" -0.0926204444773028 5.45261073929868 0.122255727728823 0.733792151431452 0.818889611721415
"SLC6A4" 0.222484888038362 -1.21459423617829 0.122252063062688 0.733795967014688 0.818889611721415
"RERGL" -0.317911383670941 1.86783016778497 0.122034856063808 0.73402223476929 0.819073910327202
"PCGF6" 0.13242212039868 3.067542859467 0.121976182781512 0.734083394715035 0.819073910327202
"LOC105370333" -0.192231510562237 1.09059092365548 0.121954215669733 0.734106297112486 0.819073910327202
"NCAPH2" 0.109939004565126 5.7776668393342 0.121910730106795 0.734151641034005 0.819073910327202
"ENDOV" 0.115015541938667 4.00978380680711 0.121892017175533 0.734171156482041 0.819073910327202
"DAGLA" 0.18446633134939 4.25866132117816 0.121883620815045 0.734179913477475 0.819073910327202
"RAPGEF6" -0.124629513983493 4.10762168179662 0.12146256768996 0.734619490148124 0.819523610222361
"ABHD17AP3" 0.165174525758418 1.82059626807977 0.121227776120976 0.734864985615412 0.819756763938802
"SMARCA5" -0.100388635142003 6.07925396879822 0.121080445363135 0.735019170430059 0.819836127480573
"TIRAP" 0.156360703847623 1.86325241810459 0.121062814423068 0.735037628698732 0.819836127480573
"LOC105372489" 0.180399902939328 -0.279889121454185 0.121055170512696 0.735045631770793 0.819836127480573
"SLCO3A1" 0.135640338675986 4.47252304391999 0.120930200838495 0.735176513915233 0.819941391283085
"THBD" -0.314721065167534 4.92684554065385 0.120843786388384 0.735267061490356 0.820001661774324
"BAHCC1" -0.16857396898744 5.03873146871322 0.120500939178368 0.735626668118143 0.820361977687384
"ADAMTS7P4" -0.355603441121222 -1.14584139265248 0.120446461537803 0.735683862040364 0.820385027568692
"ELL2" 0.255166448964399 6.78888655794197 0.12006894996188 0.736080598962824 0.82075418769923
"RAB26" 0.363751361327714 3.29266361067658 0.120032149891825 0.736119310827336 0.82075418769923
"IL1B" 0.38984785905002 0.0894086644383776 0.12002718714273 0.736124531908686 0.82075418769923
"CHN2" 0.306632063860894 2.9348779367239 0.119755151875745 0.736410914622965 0.821032738674993
"COQ8B" 0.131789556104628 4.66541617421113 0.119368976033553 0.7368180898029 0.821353929171748
"SMCO2" 0.403969836711674 -0.123752176733104 0.11935765442306 0.736830038275626 0.821353929171748
"DIRAS1" 0.250277317179204 5.06766833530787 0.119329743634944 0.736859497180895 0.821353929171748
"ZNF570" -0.161107468301202 2.57884940096944 0.119311797247231 0.736878441049858 0.821353929171748
"PVT1" -0.241544627025436 1.94731879292423 0.119308576648417 0.736881840823645 0.821353929171748
"SLC4A5" -0.227424573193229 3.26546845240102 0.119055044966027 0.737149640318708 0.821611654982062
"AZU1" 0.493285812001826 -1.22126288309599 0.118982512735549 0.737226313624721 0.821656340511331
"A1BG" -0.153983480746474 1.6079951041734 0.118812499624637 0.737406136764245 0.821815978855895
"EHD1" -0.16885205199806 5.96490649433165 0.118636218713069 0.737592742828242 0.821983160340618
"FCGR1CP" 0.37006003093607 0.891663276745014 0.118579915171079 0.737652377164392 0.822008833274926
"TOPBP1" -0.103151203602989 4.27888904486568 0.118496254262528 0.737741016792092 0.822066824337311
"TMEM117" -0.149036789720515 2.32353035269245 0.118361801941586 0.737883544486342 0.822184854286523
"BBS5" -0.116760572996638 4.21721379461869 0.118123971884686 0.738135882813425 0.822425222673364
"LOC606724" -0.340376127836269 0.0992408251129211 0.117930992232518 0.738340845467955 0.822589056263345
"C4orf36" 0.218082323215648 -0.598774782741015 0.117888658854611 0.738385832820248 0.822589056263345
"ARID2" -0.116822450514962 4.32451801053129 0.117882108841234 0.738392794282604 0.822589056263345
"TAS2R5" -0.246870888253399 0.0257204750428209 0.117831943868724 0.738446117679136 0.822607660030306
"SEC61G" -0.143207842554616 4.6925687278395 0.117713853869269 0.738571693279673 0.82270674483013
"MYO16" -0.337453172150901 1.33522573299994 0.117665193016697 0.738623459361587 0.822723606284186
"RPS18P9" 0.120899847442316 2.87160224420741 0.117453467777966 0.738848836221893 0.822933834691061
"ATXN1L" 0.133690506058471 5.49808831983521 0.117400679158477 0.73890506421583 0.822944066794436
"LOC102723761" 0.305608512181721 -1.41080744348965 0.117354943824671 0.738953790901754 0.822944066794436
"ATP11B" -0.112393357004581 5.38749858764517 0.117341665944867 0.738967939235875 0.822944066794436
"LOC107984485" -0.128838128696423 2.42690999254282 0.117224401046109 0.73909293083858 0.823042455109834
"LOC101928824" 0.253217224134222 -0.969208256213489 0.117120322724611 0.739203926037763 0.823113812955836
"LOC100128048" -0.282243147888442 -0.943219670172406 0.117095597186436 0.739230302967148 0.823113812955836
"SLC15A2" -0.169910031058455 3.45920579135612 0.117032248151753 0.739297897341118 0.823148271064237
"SMG9" -0.129067452745445 4.57404585683763 0.116981418733698 0.739352148007551 0.823167869356479
"MARF1" -0.113595207032937 6.46173259006952 0.11691871739977 0.739419087973754 0.823201592811821
"EXOSC9" 0.159256541775343 3.94240662330759 0.116855037983203 0.739487092849942 0.823236498438866
"SPTLC2" 0.0902230395592588 4.8488929264309 0.116664841017787 0.739690333462739 0.82342194478399
"BBOF1" 0.181793487804226 4.95354235391604 0.116606375601739 0.739752845925401 0.823450722189039
"LOC105372479" 0.254878386149139 -1.3314639493519 0.11638399280522 0.739990783772434 0.823674760608189
"TOGARAM1" 0.106370478987481 4.06835933419555 0.116346699293752 0.740030710926421 0.823678384445904
"LOC105376057" -0.201777694255884 -1.23325205192236 0.116052899712676 0.740345510799044 0.823893168374585
"RNF13" -0.101109600726884 5.47752817068603 0.116035708100419 0.740363945128945 0.823893168374585
"AKAP1" 0.178933842614174 7.22240723198043 0.115973150520016 0.740431037745853 0.823893168374585
"DKK1" -0.245874941380006 -0.14924389609847 0.115967376187236 0.740437231709041 0.823893168374585
"SLC16A1" -0.160486903997691 5.77309931130781 0.115964380605508 0.740440445053101 0.823893168374585
"QTRT1" -0.147420801570617 5.05523258499279 0.115961281908161 0.740443769057895 0.823893168374585
"ARHGAP18" 0.249322102218527 3.35737186236424 0.115778187198511 0.740640265495283 0.824070986441251
"DSCC1" -0.168062616094154 1.22817434020715 0.115619803006992 0.740810383863967 0.824219438873022
"CCDC39" 0.196997534419722 2.104257278307 0.115570194646304 0.740863694521569 0.824237923752982
"RCC2" -0.188955224696403 5.24958547044003 0.115446896057163 0.740996250753726 0.824344566031672
"SLC34A2" 0.349857052696628 -0.989481603609426 0.115368281680025 0.741080809339055 0.82438902228557
"GOLIM4" -0.0917924734224794 5.35154455817325 0.115341504726137 0.741109618360279 0.82438902228557
"WDR5B" 0.185216573843197 3.19802814065814 0.115183785790048 0.741279382785287 0.824492571283209
"SREBF2" -0.147802587208089 7.14467599466786 0.115143383933735 0.741322891296422 0.824492571283209
"CHPT1" -0.129976877437386 5.51089720271646 0.115141365065916 0.741325065628075 0.824492571283209
"PRR19" -0.177947136232142 1.00402891313395 0.115117512126159 0.74135075699812 0.824492571283209
"ETS2" 0.237276410864647 8.15665041419484 0.115084567608921 0.741386245590445 0.824492571283209
"LGMNP1" 0.262763136609453 0.425234946814351 0.115019938904567 0.741455881724152 0.824529188999217
"SNORA41" -0.344105749349079 -1.52525134402646 0.114647980159148 0.741857088293 0.824934504685829
"RMDN2" -0.205951077877747 3.64684645786674 0.114594152791375 0.741915208806221 0.824958292326561
"ERICH1" 0.121148870239692 4.57103497785742 0.114486650970273 0.742031330680437 0.825046567913137
"CHML" -0.14633995836885 3.49972395810259 0.114417617931298 0.74210593147176 0.825088670764637
"ADAMTS13" 0.213419131255812 3.38365915846896 0.114352469979149 0.742176357041641 0.825126127580671
"HNRNPH3" 0.11408840657003 7.07001731587003 0.114189180182708 0.742352974068809 0.825239552260035
"LOC100133091" 0.139084412914507 2.77777628012408 0.114183153674288 0.742359495158513 0.825239552260035
"LOC105370792" 0.201076150477495 2.09442514712961 0.114156256431174 0.742388602153345 0.825239552260035
"H3F3AP4" 0.0958139238599998 6.99423516909627 0.113898083878368 0.742668181219629 0.825509477823234
"GTF2IP1" -0.102447486853514 5.82805791788643 0.113676777770655 0.742908120620511 0.825735317560239
"MGC27345" 0.121764818151345 3.6110760561191 0.113436687792934 0.74316872239112 0.825949438135661
"DGCR5" -0.345289508394987 3.76813084445065 0.113431544422599 0.743174308566926 0.825949438135661
"ECSCR" -0.30295838632666 4.02441799731525 0.113275078162713 0.743344313430202 0.826067916910752
"LOC107986985" -0.150102422926466 0.536597181199976 0.113265734842966 0.743354469373586 0.826067916910752
"SMPD2" 0.165921873470051 2.55196586852982 0.113201854019097 0.74342391876007 0.826104221999206
"LOC105370525" 0.203982133350952 1.41301664638926 0.112817833369832 0.743841879414793 0.826527775479156
"HIST2H2BE" -0.339354254733395 5.84556386164683 0.112691194071099 0.743979886252503 0.826599461605271
"MIR17HG" 0.288792211787648 -0.44422453933496 0.112691092347368 0.743979997142253 0.826599461605271
"LOC102723663" 0.364699094105251 -1.42834111181777 0.112611569195589 0.744066703080275 0.826654905173174
"ZNF827" 0.173834824406484 4.41257659509318 0.112556737785385 0.744126507055787 0.826680456770206
"MED21" 0.096041561676826 4.5462409264686 0.112436950525722 0.744257214509687 0.826749599124905
"NPHP3-AS1" -0.211099564628786 -0.4559049898599 0.112432235314442 0.744262361172948 0.826749599124905
"HDAC3" 0.0887963416009585 5.22200829179798 0.112092067525727 0.744633975046174 0.827121493176011
"KIF15" -0.232288977938092 0.00156802555691562 0.112047504654995 0.744682704279274 0.827134715696606
"TBX3" 0.166385297246815 4.18969157265899 0.111906981025309 0.744836437253043 0.82726456100186
"ZNF518B" -0.128478521592834 4.23910165605728 0.111748949730284 0.745009453021513 0.827415809153293
"LIMK2" 0.160870025149626 5.69622847590217 0.111636327534636 0.745132837759828 0.827511924297825
"GABRD" 0.432715930018129 4.21803910606528 0.111599264036161 0.745173458429028 0.827516120329002
"BTBD10P1" -0.244470054209904 -1.1194508374544 0.111458530507818 0.745327767786895 0.827646561144087
"RBM7" 0.130960826444022 3.93313361057134 0.111329508758879 0.745469331588125 0.827701538362507
"LOC105377663" 0.321445117687009 -0.338518495295478 0.111254358322351 0.745551829694351 0.827701538362507
"KLHL15" -0.175921901491941 3.8159634552628 0.11124857876899 0.745558175624145 0.827701538362507
"LRRC45" -0.226200699561743 3.10338037887897 0.111236989327951 0.745570901347492 0.827701538362507
"LOC105374162" -0.238472773969853 0.370589310281328 0.11122967791178 0.745578929990939 0.827701538362507
"WDPCP" 0.133117351756722 2.66058145987017 0.111211966050742 0.745598380556904 0.827701538362507
"LINC02328" 0.209812102753766 -0.659700331280804 0.111134315041747 0.745683674762015 0.827711705443594
"HDHD2" 0.0960683827461038 4.91171267016658 0.111065858961893 0.745758896684855 0.827711705443594
"CCDC150" -0.216657186986368 -0.409169718426463 0.111046245380911 0.745780453558328 0.827711705443594
"HSF2BP" -0.223580947514589 0.651100325442797 0.111045652970594 0.745781104697214 0.827711705443594
"LOC105376710" 0.201525372698288 -1.62021918316734 0.111018748669169 0.74581067820718 0.827711705443594
"PCCA" -0.130838286192335 4.22539927944775 0.111002404833616 0.745828645495432 0.827711705443594
"ZNF354A" -0.157500327070546 4.01713346873119 0.110869311250541 0.745975014640155 0.827833241296073
"NXPH1" 0.627670390448745 1.70115467651258 0.110669835626236 0.746194571629259 0.828022018915016
"LIN52" -0.161809932827469 3.33524008490527 0.110647785455726 0.746218855210265 0.828022018915016
"FBXL6" -0.131830268459157 3.82204603816806 0.110406313830769 0.746484962499356 0.828239421475942
"PPARG" 0.155927328928675 3.21588857884594 0.11039955714847 0.746492413204471 0.828239421475942
"ANKAR" 0.161408122731034 1.96047600957524 0.110369642645151 0.746525403489624 0.828239421475942
"UBXN8" 0.127374537566193 2.49085538696931 0.11028562006615 0.746618091985548 0.828301341701442
"THPO" 0.246209496557201 1.11787133599042 0.110206086680093 0.746705864718627 0.828345144602749
"ICA1" -0.209465591371454 3.40818117712383 0.110183014452646 0.74673133377483 0.828345144602749
"NPTX2" -0.284020078085204 5.54110446313475 0.110086711025776 0.746837673815786 0.828422193272575
"QSOX1" 0.101669429041627 6.49212250179511 0.109811457033683 0.747141901864357 0.828718728779029
"MFSD12" -0.11718526653193 4.8309360141061 0.109736583665109 0.74722473045447 0.828769674126603
"MT1M" 0.277793823072191 5.08871218329204 0.109668473123759 0.747300105150486 0.828776133970858
"ALX3" 0.189854194860018 1.25463509127421 0.109664636624424 0.747304351601077 0.828776133970858
